visit_year	sample_date	visit_month	station_name	sample_latitude_dd	sample_longitude_dd	water_depth_m	sample_id	sample_min_depth_m	sample_max_depth_m	scientific_name	species_flag_code	size_class	trophic_type	parameter	value	unit	plankton_group	taxon_kingdom	taxon_phylum	taxon_class	taxon_order	taxon_family	taxon_genus	taxon_hierarchy
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		2	AU	Carbon concentration	484.6	ugC/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		3	AU	# counted	10	ind				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		3	AU	Abundance	80760.0	ind/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		3	AU	Biovolume concentration	0.004361	mm3/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		3	AU	Carbon concentration	726.8	ugC/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		4	AU	# counted	1	ind				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		4	AU	Abundance	8076.0	ind/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		4	AU	Biovolume concentration	0.0006622	mm3/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cryptomonadales		4	AU	Carbon concentration	113.1	ugC/l				Cryptophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cyclotella choctawhatcheeana		1	AU	# counted	1	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cyclotella choctawhatcheeana		1	AU	Abundance	8076.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cyclotella choctawhatcheeana		1	AU	Biovolume concentration	0.0004765	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Cyclotella choctawhatcheeana		1	AU	Carbon concentration	64.61	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		2	AU	# counted	274	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		2	AU	Abundance	102200.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		2	AU	Biovolume concentration	0.2924	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		2	AU	Carbon concentration	18700.0	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		3	AU	# counted	181	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		3	AU	Abundance	67510.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		3	AU	Biovolume concentration	0.4489	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		3	AU	Carbon concentration	24510.0	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		6	AU	# counted	64	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		6	AU	Abundance	23870.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		6	AU	Biovolume concentration	0.4062	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dactyliosolen fragilissimus		6	AU	Carbon concentration	18550.0	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dinobryon balticum		2	MX	# counted	1	ind				Chrysophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dinobryon balticum		2	MX	Abundance	8076.0	ind/l				Chrysophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dinobryon balticum		2	MX	Biovolume concentration	0.0008238	mm3/l				Chrysophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Dinobryon balticum		2	MX	Carbon concentration	137.3	ugC/l				Chrysophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Ebria tripartita		2	HT	# counted	7	ind				Ebriophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Ebria tripartita		2	HT	Abundance	1043.0	ind/l				Ebriophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Ebria tripartita		2	HT	Biovolume concentration	0.002985	mm3/l				Ebriophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Ebria tripartita		2	HT	Carbon concentration	396.3	ugC/l				Ebriophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		2	AU	# counted	40	ind				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		2	AU	Abundance	323000.0	ind/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		2	AU	Biovolume concentration	0.001615	mm3/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		2	AU	Carbon concentration	290.7	ugC/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		3	AU	# counted	71	ind				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		3	AU	Abundance	573400.0	ind/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		3	AU	Biovolume concentration	0.01089	mm3/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		3	AU	Carbon concentration	1720.0	ugC/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		4	AU	# counted	3	ind				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		4	AU	Abundance	24230.0	ind/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		4	AU	Biovolume concentration	0.001551	mm3/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Flagellates		4	AU	Carbon concentration	266.5	ugC/l				Flagellates classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		1	AU	# counted	40	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		1	AU	Abundance	5960.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		1	AU	Biovolume concentration	0.01404	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		1	AU	Carbon concentration	929.8	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		2	AU	# counted	6	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		2	AU	Abundance	894.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		2	AU	Biovolume concentration	0.003509	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Guinardia delicatula		2	AU	Carbon concentration	211.9	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gymnodiniales		1	AU	# counted	2	ind				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gymnodiniales		1	AU	Abundance	16150.0	ind/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gymnodiniales		1	AU	Biovolume concentration	0.007608	mm3/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gymnodiniales		1	AU	Carbon concentration	1131.0	ugC/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gyrodinium flagellare		1	AU	# counted	1	ind				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gyrodinium flagellare		1	AU	Abundance	8076.0	ind/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gyrodinium flagellare		1	AU	Biovolume concentration	0.0003634	mm3/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Gyrodinium flagellare		1	AU	Carbon concentration	64.61	ugC/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Heterocapsa		1	AU	# counted	1	ind				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Heterocapsa		1	AU	Abundance	8076.0	ind/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Heterocapsa		1	AU	Biovolume concentration	0.001066	mm3/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Heterocapsa		1	AU	Carbon concentration	169.6	ugC/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Karlodinium veneficum		1	AU	# counted	1	ind				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Karlodinium veneficum		1	AU	Abundance	8076.0	ind/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Karlodinium veneficum		1	AU	Biovolume concentration	0.005492	mm3/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Karlodinium veneficum		1	AU	Carbon concentration	799.5	ugC/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Lennoxia faveolata		1	AU	# counted	2	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Lennoxia faveolata		1	AU	Abundance	16150.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Lennoxia faveolata		1	AU	Biovolume concentration	0.0002423	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Lennoxia faveolata		1	AU	Carbon concentration	48.46	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Leucocryptos marina		1	HT	# counted	3	ind				Cryptophyta incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Leucocryptos marina		1	HT	Abundance	24230.0	ind/l				Cryptophyta incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Leucocryptos marina		1	HT	Biovolume concentration	0.001381	mm3/l				Cryptophyta incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Leucocryptos marina		1	HT	Carbon concentration	242.3	ugC/l				Cryptophyta incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Nitzschia longissima		2	AU	# counted	1	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Nitzschia longissima		2	AU	Abundance	149.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Nitzschia longissima		2	AU	Biovolume concentration	4.381e-05	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Nitzschia longissima		2	AU	Carbon concentration	4.321	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Peridiniales		1	AU	# counted	8	ind				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Peridiniales		1	AU	Abundance	64610.0	ind/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Peridiniales		1	AU	Biovolume concentration	0.01383	mm3/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Peridiniales		1	AU	Carbon concentration	2132.0	ugC/l				Dinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Phaeodactylum tricornutum		1	AU	# counted	425	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Phaeodactylum tricornutum		1	AU	Abundance	3432000.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Phaeodactylum tricornutum		1	AU	Biovolume concentration	0.5663	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Phaeodactylum tricornutum		1	AU	Carbon concentration	61780.0	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Planctonema lauterbornii		2	AU	# counted	33	ind				Ulvophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Planctonema lauterbornii		2	AU	Abundance	4917.0	ind/l				Ulvophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Planctonema lauterbornii		2	AU	Biovolume concentration	0.0003491	mm3/l				Ulvophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Planctonema lauterbornii		2	AU	Carbon concentration	59.0	ugC/l				Ulvophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Proboscia alata		6	AU	# counted	1	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Proboscia alata		6	AU	Abundance	40.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Proboscia alata		6	AU	Biovolume concentration	0.0009156	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Proboscia alata		6	AU	Carbon concentration	39.56	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		3	MX	# counted	110	ind				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		3	MX	Abundance	888400.0	ind/l				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		3	MX	Biovolume concentration	0.05774	mm3/l				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		3	MX	Carbon concentration	9772.0	ugC/l				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		4	MX	# counted	12	ind				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		4	MX	Abundance	96910.0	ind/l				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		4	MX	Biovolume concentration	0.003392	mm3/l				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Prymnesiales		4	MX	Carbon concentration	581.5	ugC/l				Prymnesiophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudanabaena		2	AU	# counted	24	ind				Cyanophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudanabaena		2	AU	Abundance	960.0	ind/l				Cyanophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudanabaena		2	AU	Biovolume concentration	0.0001699	mm3/l				Cyanophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudanabaena		2	AU	Carbon concentration	32.64	ugC/l				Cyanophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudo-nitzschia		3	AU	# counted	1	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudo-nitzschia		3	AU	Abundance	149.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudo-nitzschia		3	AU	Biovolume concentration	6.437e-05	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pseudo-nitzschia		3	AU	Carbon concentration	5.96	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pyramimonas		2	AU	# counted	2	ind				Prasinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pyramimonas		2	AU	Abundance	16150.0	ind/l				Prasinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pyramimonas		2	AU	Biovolume concentration	0.001938	mm3/l				Prasinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Pyramimonas		2	AU	Carbon concentration	306.9	ugC/l				Prasinophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Rhizosolenia setigera		4	AU	# counted	1	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Rhizosolenia setigera		4	AU	Abundance	40.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Rhizosolenia setigera		4	AU	Biovolume concentration	0.002826	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Rhizosolenia setigera		4	AU	Carbon concentration	98.64	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Thalassionema nitzschioides		4	AU	# counted	27	ind				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Thalassionema nitzschioides		4	AU	Abundance	4023.0	ind/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Thalassionema nitzschioides		4	AU	Biovolume concentration	0.002575	mm3/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Thalassionema nitzschioides		4	AU	Carbon concentration	217.2	ugC/l				Bacillariophyceae				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		2	AU	# counted	29	ind				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		2	AU	Abundance	234200.0	ind/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		2	AU	Biovolume concentration	0.001874	mm3/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		2	AU	Carbon concentration	374.7	ugC/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		3	AU	# counted	31	ind				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		3	AU	Abundance	250400.0	ind/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		3	AU	Biovolume concentration	0.008262	mm3/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		3	AU	Carbon concentration	1502.0	ugC/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		4	AU	# counted	3	ind				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		4	AU	Abundance	24230.0	ind/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		4	AU	Biovolume concentration	0.002738	mm3/l				Unicells classes incertae sedis				
2017	2017-05-20	05	ANHOLT E	56.66660	12.11670		Anholt E_2017-05-20_0-10m			Unicell		4	AU	Carbon concentration	436.1	ugC/l				Unicells classes incertae sedis				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Amphidinium		3	AU	# counted	1	ind				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Amphidinium		3	AU	Abundance	248.0	ind/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Amphidinium		3	AU	Biovolume concentration	0.0002597	mm3/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Amphidinium		3	AU	Carbon concentration	36.7	ugC/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium fusus		1	AU	# counted	3	ind				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium fusus		1	AU	Abundance	120.0	ind/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium fusus		1	AU	Biovolume concentration	0.001312	mm3/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium fusus		1	AU	Carbon concentration	160.7	ugC/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium longipes		1	AU	# counted	2	ind				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium longipes		1	AU	Abundance	80.0	ind/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium longipes		1	AU	Biovolume concentration	0.003905	mm3/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium longipes		1	AU	Carbon concentration	436.6	ugC/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium tripos		3	AU	# counted	14	ind				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium tripos		3	AU	Abundance	560.0	ind/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium tripos		3	AU	Biovolume concentration	0.02959	mm3/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ceratium tripos		3	AU	Carbon concentration	3292.0	ugC/l				Dinophyceae				
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ciliophora		2	HT	# counted	13	ind								
2017	2017-06-17	06	ANHOLT E	56.66660	12.11670		Anholt E_2017-06-17_0-10m			Ciliophora		2	HT	Abundance	3224.0	ind/l								
